"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",TIME,""Value"",""Flag Codes"""
"GBR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",30.783,"
"GBR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",31.965,"
"GBR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",41.091,"
"GBR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",41.363,"
"GBR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",38.121,"
"GBR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",38.24,"
"GBR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"GBR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",40.754,"
"GBR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",42.841,"
"GBR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",53.477,"
"GBR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",54.186,"
"GBR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",50.5,"
"USA,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",44.628,"
"USA,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",49.968,"
"USA,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",52.101,"
"USA,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",53.702,"
"USA,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",53.795,"
"USA,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",54.17,"
"USA,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",54.905,"
"USA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",36.567,"
"USA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",40.977,"
"USA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",42.721,"
"USA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",43.738,"
"USA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",43.828,"
"USA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",44.253,"
"USA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",44.95,"
"USA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",53.037,"
"USA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",59.283,"
"USA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",61.82,"
"USA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",64.031,"
"USA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",64.18,"
"USA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",64.556,"
"USA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",65.321,"
"ARG,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"ARG,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"ARG,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"ARG,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"ARG,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"ARG,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"ARG,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"ARG,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"ARG,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"ARG,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"ARG,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"ARG,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"ARG,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"ARG,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"ARG,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"ARG,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"ARG,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"ARG,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"BRA,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"BRA,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"BRA,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"BRA,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"BRA,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"BRA,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"BRA,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"BRA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"BRA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"BRA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"BRA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"BRA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"BRA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"BRA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"BRA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"BRA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"BRA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"BRA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"BRA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"BRA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"BRA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"CHL,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"CHL,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"CHL,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"CHL,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"CHL,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",51.733,"
"CHL,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",53.117,"
"CHL,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",58.29,"
"CHL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"CHL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"CHL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"CHL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"CHL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",43.69,"
"CHL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",46.22,"
"CHL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",50.235,"
"CHL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"CHL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"CHL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"CHL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"CHL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",59.976,"
"CHL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",60.212,"
"CHL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",66.574,"
"CHL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"CHL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"CHL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"CHL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"CHL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"CHL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"CHN,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"CHN,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"CHN,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"CHN,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"CHN,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"CHN,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",24.485,"
"CHN,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"CHN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"CHN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"CHN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"CHN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"CHN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"CHN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",22.815,"
"CHN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"CHN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"CHN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"CHN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"CHN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"CHN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"CHN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",26.328,"
"CHN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"COL,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"COL,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"COL,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"COL,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"COL,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"COL,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"COL,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"COL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"COL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"COL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"COL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"COL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"COL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"COL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"COL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"COL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"COL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"COL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"COL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"COL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"COL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"CRI,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"CRI,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",32.351,"
"CRI,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",36.385,"
"CRI,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"CRI,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"CRI,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",29.285,"
"CRI,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",32.179,"
"CRI,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",35.567,"
"CRI,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",40.807,"
"CRI,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"CRI,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"CRI,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"EST,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"EST,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"EST,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"EST,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"EST,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"EST,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"EST,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"EST,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"EST,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"EST,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"EST,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"EST,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"EST,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"EST,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"EST,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"EST,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"EST,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"EST,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"EST,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"EST,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"EST,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"IND,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"IND,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"IND,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"IND,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"IND,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",46.439,"
"IND,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"IND,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"IND,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"IND,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"IND,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"IND,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",44.839,"
"IND,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"IND,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"IND,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"IND,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"IND,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"IND,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",48.197,"
"IND,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"IDN,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"IDN,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"IDN,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"IDN,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"IDN,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"IDN,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",23.569,"
"IDN,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"IDN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"IDN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"IDN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"IDN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"IDN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"IDN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",22.476,"
"IDN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"IDN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"IDN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"IDN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"IDN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"IDN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"IDN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",24.603,"
"IDN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"ISR,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"ISR,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"ISR,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"ISR,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"ISR,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"ISR,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"ISR,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"ISR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"ISR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"ISR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"ISR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"ISR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"ISR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"ISR,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"ISR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"ISR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"ISR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"ISR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"ISR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"ISR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"ISR,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"LVA,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"LVA,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"LVA,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",65.312,"
"LVA,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"LVA,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",58.109,"
"LVA,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",45.743,"
"LVA,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",44.865,"
"LVA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"LVA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"LVA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",37.973,"
"LVA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"LVA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",34.785,"
"LVA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",31.896,"
"LVA,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",31.332,"
"LVA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"LVA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"LVA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",92.522,"
"LVA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"LVA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",81.731,"
"LVA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",60.192,"
"LVA,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",58.955,"
"LTU,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"LTU,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",74.162,"
"LTU,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",76.317,"
"LTU,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",78.492,"
"LTU,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",66.864,"
"LTU,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",52.077,"
"LTU,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",54.232,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",81.947,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",93.673,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",95.547,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",94.813,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",92.794,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",93.024,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",92.857,"
"LTU,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",87.796,"
"LTU,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"LTU,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",53.144,"
"LTU,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",54.376,"
"LTU,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",56.948,"
"LTU,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",48.694,"
"LTU,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",38.624,"
"LTU,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",39.226,"
"LTU,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"LTU,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",95.216,"
"LTU,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",98.565,"
"LTU,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",100.447,"
"LTU,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",85.741,"
"LTU,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",66.165,"
"LTU,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",69.905,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",76.527,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",88.64,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",91.009,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",91.911,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",90.146,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",89.962,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",89.318,"
"LTU,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",84.962,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",87.701,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",99.017,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",100.236,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",98.042,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",95.521,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",96.238,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",96.504,"
"LTU,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",90.898,"
"LTU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",8.152,"
"LTU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",8.763,"
"LTU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",12.787,"
